blockchain,project,version,pool_contract,uni_fork_flag,fee,token_pair,volume,vol_pct_per_chain,cum_vol_pct_per_chain,tx_count,token0,token1,token0_symbol,token1_symbol,token0_decimal,token1_decimal,example_hash
base,aerodrome,slipstream,0x43b97febdadad12afde21baa96eb762bc26d13f3,v3,,axlUSDC-USDC,132383753.50127855,0.0004516604439431766,0.694176148163524,174276,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xeb466342c4d449bc9f53a865d5cb90586f405215,USDC,axlUSDC,6,6,0xffffc5717b27f1e31f0a95499281fe2eeb7f607e6417eb3607c4c068ac7350c5
base,aerodrome,slipstream,0x2092f4acbb18bb1649595df59b9cb601bba1ebb7,v3,,RDNT-WETH,132294552.03780262,0.0004513561107336372,0.6946275042742577,103121,0x4200000000000000000000000000000000000006,0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4,WETH,RDNT,18,18,0xfffdc17b1d18245a352ba98df6111ac7f4244cc78a443791b63fbee74f714d13
base,uniswap,3,0xd56f086e7b796b313d49f2bc926fac4bdd2a2b0b,v3,100,ElonRWA-WETH,131855202.77143484,0.00044985716030017733,0.6950773614345579,69689,0x4200000000000000000000000000000000000006,0xaa6cccdce193698d33deb9ffd4be74eaa74c4898,WETH,ElonRWA,18,18,0xffffdc587afaef180a4a8f7757e068679445fb120d6ec78510673a00aad63fa3
arbitrum,uniswap,3,0xd2d3b78fef22406696ef9e7fe9bbecf98802690d,v3,3000,USDC-USDC,131394275.99235925,0.000492475421574052,0.9287711610744233,813,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,USDC,USDC,6,6,0xffc5dd59c532379714492888ee5b89d15605ba7acba67781321f25b864a21cda
arbitrum,dodo,2,0x1666ea6e83bcc3473111732ef086ba47e6eddeb7,,,USDC-WETH,131147215.52227244,0.000491549420739987,0.9292627104951633,43419,,,USDC,WETH,6,18,0xfffa518b888ba1d0b13e05d8b70c278e5ac74a80488d7563d7a877fdce0e6303
arbitrum,uniswap,3,0x889af944e95788f770983062b13b5a52e367029b,v3,100,tBTC-WBTC,131014621.20735267,0.0004910524474841487,0.9297537629426474,122146,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x6c84a8f1c29108f47a79964b5fe888d4f4d0de40,WBTC,tBTC,8,18,0xfffe3e183fdd55c289d2ff18a250a51fe637c0022ba79d95afe6ca450b0e407c
arbitrum,uniswap,3,0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,v3,3000,WBTC-WETH,130718381.57230541,0.0004899421195185276,0.930243705062166,96373,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WBTC,WETH,8,18,0xffffd8add44dbe22605964a310370a029d20d9516b3c97ace9b9262e15c13434
arbitrum,sushiswap,1,0x361a9aca5f44a4c3da92a33ab524a358cc69f6ef,v2,3000,NonameToken-WETH,130710387.56561114,0.0004899121573928027,0.9307336172195588,12,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc05fa16aef1f71a95939f120f4dc1e1581858300,WETH,NonameToken,18,18,0xfb4e2bafb7763313ee541981bc42865b42bc364ef0f77c2578e7a1a6aa836073
arbitrum,trader_joe,2.1,0xe2b32e6dd706af1ae7e6ea71d0477b5adaf9c9d1,v2,,PENDLE-WETH,130170579.09140725,0.0004878889154829476,0.9312215061350417,198365,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,PENDLE,WETH,18,18,0xffffac4b69b0d2de8444850f4727c1364f8f15cb3cde32fd77fa4cbbd457c859
base,uniswap,3,0xe9a65059e895dd5d49806f6a71b63fed0ffffd4b,v3,10000,SIMMI-WETH,129557273.04448634,0.0004420171955524354,0.6955193786301104,147110,0x161e113b8e9bbaefb846f73f31624f6f9607bd44,0x4200000000000000000000000000000000000006,SIMMI,WETH,18,18,0xfffed61182b84fbbc5aa3ce7691baf8f299faef9dc0c08d87cf92650c776fe48
base,uniswap,3,0xd5ce34faff1ec1500bd276676d25ff3b0eb290c4,v3,500,GOAT-WETH,129501976.231928,0.0004418285365799543,0.6959612071666903,84971,0x4200000000000000000000000000000000000006,0x96670abdfe28dba8a12558e4e14d5df4c66a938d,WETH,GOAT,18,18,0xffffc1235c44680504ca23f895a82263b687d03ca501022dd903041cc277b0cc
arbitrum,trader_joe,2.1,0xf8a60082039a1acbe43b045f87aa0c5f24a358a4,v2,,ARB-USDC,128241553.88835956,0.0004806587869790763,0.9317021649220208,106762,0x912ce59144191c1204e64559fe8253a0e49e6548,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,ARB,USDC,18,6,0xfffec51f409f63d973cc34fc261d3a119fae54ab3161ed45df740291b46dd221
arbitrum,balancer,2,0x423a1323c871abc9d89eb06855bf5347048fc4a5,,,DAI-USDT,128191742.30899991,0.00048047208951178456,0.9321826370115326,75492,,,USDT,DAI,6,18,0xffff8529e97483cb61788152103c3cfcc98fa95f2233c4ea02d5b24547f53c57
base,uniswap,3,0xd95bae63641d822dc591bd4aca7a64e53eac76f9,v3,10000,CHOMP-WETH,127524288.68423177,0.0004350811585056142,0.696396288325196,146917,0x4200000000000000000000000000000000000006,0xebff2db643cf955247339c8c6bcd8406308ca437,WETH,CHOMP,18,18,0xfffff03e7f04b23ad1f832bddf8ad932cbae6627240c99f80044a3bb31320c16
base,aerodrome,slipstream,0xa33f162da19c7273ba1205bfd9d4340da2446e3a,v3,,tBTC-WETH,127132697.77384092,0.00043374514770554623,0.6968300334729015,76953,0x236aa50979d5f3de3bd1eeb40e81137f22ab794b,0x4200000000000000000000000000000000000006,tBTC,WETH,18,18,0xfffeedcbbd4f07d7d6256a1bcbdb13c725344bc521f66c3ba78e685e222a4767
base,uniswap,2,0x55f3b570a62a346e98d88e20a36cc41c5da69980,v2,3000,AKUMA-WETH,126997151.42818365,0.0004332826972836835,0.6972633161701852,476581,0x2f20cf3466f80a5f7f532fca553c8cbc9727fef6,0x4200000000000000000000000000000000000006,AKUMA,WETH,18,18,0xffffbac2121fc4475f9b5451aa05ff28cb05a429d6978c8348d63caeaaf72f7b
optimism,uniswap,3,0x73b14a78a0d396c521f954532d43fd5ffe385216,,,WBTC-WETH,126388475.39189099,0.0030897941751734277,0.8253929114295715,82058,,,WBTC,WETH,8,18,0xffff166eb8c735780adbde1365d1d7e903a98f287bd0e3365fb1e32b624e3ccf
base,uniswap,3,0x8e0a7d4018fb2674346d5742055174f899fe1826,v3,10000,VIRTUAL-WETH,125949148.22701675,0.0004297071709930776,0.6976930233411783,165871,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x4200000000000000000000000000000000000006,VIRTUAL,WETH,18,18,0xffffc6475e0e9bc541f1707c37a283188d518688d915a8147df82054bac2f223
base,uniswap,3,0x142c9660bcc9f4ff95c14393238980e17dca4755,v3,500,TRUMP-WETH,125687128.1657308,0.00042881322370670393,0.698121836564885,94429,0x4200000000000000000000000000000000000006,0xcfbdaa56f1945e377ffdf38a5612c37f48819927,WETH,TRUMP,18,18,0xffff53886255e6b25fba49489b38e6326a2369c7dcf8064cb50bc727d5ae8fd2
optimism,uniswap,3,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,v3,3000,WETH-WLD,125682030.72485763,0.0030725238614797627,0.8284654352910512,420796,0x4200000000000000000000000000000000000006,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,WETH,WLD,18,18,0xfffffd1d4327b2364d7902a7e5d944861af87077bcfc98b5ed7c206c47ac5525
base,uniswap,3,0x67ab0e84c7f9e399a67037f94a08e5c664dc1c66,v3,10000,NORMIE-WETH,125483436.05321606,0.0004281182768757452,0.6985499548417607,113398,0x4200000000000000000000000000000000000006,0x7f12d13b34f5f4f0a9449c16bcd42f0da47af200,WETH,NORMIE,18,9,0xffff677fe6f1976e97d45bfd2e6dadffdf97baa1f084bbc77da27798b632b9ff
optimism,woofi,1,0xed9e3f98bbed560e66b89aac922e29d4596a9642,,,WBTC-WETH,125341808.84826504,0.0030642065242438886,0.8315296418152951,99274,,,WBTC,WETH,8,18,0xffff09ba5ef72d4aeebbfb8802627acef22feb4f0ef7aec890f1d516b16313d4
base,uniswap,3,0x0fb597d6cfe5be0d5258a7f017599c2a4ece34c7,v3,10000,PEPE-WETH,124615166.24454753,0.00042515595622178446,0.6989751107979826,3332847,0x4200000000000000000000000000000000000006,0x52b492a33e447cdb854c7fc19f1e57e8bfa1777d,WETH,PEPE,18,18,0xfffffcfaa11a6112ed5fe64340d6a926757c2953c8fe7641b995214fa6b8647e
arbitrum,sushiswap,2,0x15e444da5b343c5a0931f5d3e85d158d1efc3d40,v3,500,USDC-WETH,124601153.92338592,0.0004670142998512443,0.9326496513113839,562932,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,WETH,USDC,18,6,0xffffdf62b52170e32f7e8f32db3a512f528e42e1234f79d86ac8555ac81e89db
base,aerodrome,slipstream,0xe782b72a1157b7bea1a9452835cce214962ad43b,v3,,SKI-WETH,124596702.63144955,0.00042509296296567813,0.6994002037609482,122554,0x4200000000000000000000000000000000000006,0x768be13e1680b5ebe0024c42c896e3db59ec0149,WETH,SKI,18,9,0xffff4865c208161419255fe0f3af9f6bd1b373f3ab27d5fb4215c9306def9fd2
base,aerodrome,slipstream,0xf81e1a62cbfa487e807044618661bfd4802b4982,v3,,tBTC-USDC,123438861.7336826,0.0004211426977702141,0.6998213464587184,112589,0x236aa50979d5f3de3bd1eeb40e81137f22ab794b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,tBTC,USDC,18,6,0xfffea49650c550777c5d096d1cd4c9b362ec9a2274f2665b34f343bd2b5aedf4
arbitrum,balancer,2,0x423a1323c871abc9d89eb06855bf5347048fc4a5,,,DAI-USDC,123177148.4291275,0.0004616770224028,0.9331113283337867,48019,,,DAI,USDC,18,6,0xfffff444dc90a0d24cfe8ac0160963a5a9b383967b9e69a6da6aa9a64d2c7cb4
base,baseswap,3,0xf9a72fd5c30112af583b86b190b2d776b6c3c056,v3,80,USDC-USDz,122776351.1459652,0.00041888237640712024,0.7002402288351255,282637,0x04d5ddf5f3a8939889f11e97f8c4bb48317f1938,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDz,USDC,18,6,0xffffcc001fc56d49bd408158f1487188f213a2449d5d51c19ab80dc20fa0bf4e
arbitrum,pancakeswap,3,0xa1f9159e11ad48524c16c9bf10bf440815b03e6c,v3,100,USD+-USDC,122247158.55054763,0.0004581913518585226,0.9335695196856453,205651,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,USDC,USD+,6,6,0xffffcd15d8d784c888abfc45dadd5aa7c8da8fb58d771526719bdf4434f747b4
arbitrum,camelot,3,0xba1cf57b1a7401cc24622366808cea1f209a2c50,v3,,WETH-XAI,121873648.14088182,0.0004567914073398347,0.9340263110929851,193952,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,XAI,WETH,18,18,0xffff6da81f79c166b528ee4d5ea94a476d7041598953e59477b45b4bfe1efc77
base,uniswap,3,0xc88cc0ff99244b2da41a5990bb15cac70cf2ede5,v3,500,PNUT-WETH,120605902.3168113,0.0004114773447789595,0.7006517061799045,85202,0x4200000000000000000000000000000000000006,0x783b396b10cf56768d6daccaeacf1713eca04791,WETH,PNUT,18,18,0xfffff791486c9c088d3adb62e67c4051ba31897c12cbe8ac64c4194068384d21
arbitrum,pancakeswap,3,0x843ac8dc6d34aeb07a56812b8b36429ee46bdd07,v3,500,USDC-WBTC,120351373.01992725,0.0004510858080944963,0.9344773969010796,341497,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WBTC,USDC,8,6,0xfffffb0a6805e4637995314ced11da7ecc2507352e18e53588f160cee30eddb5
base,uniswap,2,0xd2fe45fb32340cbafe5075fd32cc2ecb46530771,v2,3000,DINO-WETH,120054327.7658565,0.00040959550958420807,0.7010613016894887,5746,0x31dcf758d5f85d926c3fbe1c830439f2fdb32d6c,0x4200000000000000000000000000000000000006,DINO,WETH,10,18,0xfff2c4c69978c1bcfdd2187d11e6071c89586ee9d058cdb8aaf85ad0db98236e
base,uniswap,2,0x3268d7efa254e648ffe968664e47ca226e27cd04,v2,3000,CONVO-VIRTUAL,119645916.14534296,0.00040820211070440585,0.701469503800193,72668,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0xab964f7b7b6391bd6c4e8512ef00d01f255d9c0d,VIRTUAL,CONVO,18,18,0xffffdb7896513ec572c0394330a1a1679b2ea941b90bdb841ad8d3acbf6cb8a9
base,uniswap,3,0x529d2863a1521d0b57db028168fde2e97120017c,v3,3000,USDC-VIRTUAL,119128904.1023282,0.00040643819419126844,0.7018759419943843,257669,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,VIRTUAL,USDC,18,6,0xffff13c0a8685ca495296c60acfb95dff9bb3ce28fc106d2208a9cbb9e7e5ddd
base,uniswap,2,0xf5a97ece4b42927bbc4942533ee91678a4ad27eb,v2,3000,APED-WETH,116494518.50485243,0.00039745032568773696,0.702273392320072,179969,0x4200000000000000000000000000000000000006,0x82ee5a5e1f569383483e3ac8b4edba2a54104326,WETH,APED,18,18,0xffffcc36d98df3bab82031ce072d803ad017ac63a3238131232db128adcaa2df
arbitrum,uniswap,3,0xcb198a55e2a88841e855be4eacaad99422416b33,v3,500,tBTC-WETH,116473587.17890243,0.00043655158122342895,0.934913948482303,195543,0x6c84a8f1c29108f47a79964b5fe888d4f4d0de40,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,tBTC,WETH,18,18,0xffffe854abbf923117d306bc11c1e79b447214410f5112d6cdd767e8f0f2bf8e
optimism,uniswap,3,0xa8a5356ee5d02fe33d72355e4f698782f8f199e8,v3,100,axlUSDC-USDC,116367164.397864,0.0028448051582481344,0.8343744469735432,157953,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xeb466342c4d449bc9f53a865d5cb90586f405215,USDC,axlUSDC,6,6,0xffff6e3353557ee11919aa295c5cf231b1f52c44b34f4d2ca94f2ed65d7dcc7a
optimism,solidly,3,0x4dbb2d7785654074c53c5a915126d3378446bd61,v3,1,USDC-USDT,116090808.67495604,0.0028380491442977387,0.837212496117841,247356,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,USDC,USDT,6,6,0xffff8e53983b89f6e3a4ce7221096ef26a50294f525750fe8a7816e507d12164
optimism,velodrome,2,0x6d5ba400640226e24b50214d2bbb3d4db8e6e15a,v2,,sUSD-USDC,116088347.89908221,0.0028379889861944166,0.8400504851040353,67557,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,USDC,sUSD,6,18,0xfffe5b94cbeb12540ce25451e4c6e60b5b38c527bb10916096485ec854f2a1b7
base,aerodrome,slipstream,0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,v3,,uSOL-WETH,115826260.15434177,0.00039517039438742476,0.7026685627144594,105245,0x4200000000000000000000000000000000000006,0x9b8df6e244526ab5f6e6400d331db28c8fdddb55,WETH,uSOL,18,18,0xffffa4867c3351724fbd86dbffe3b13326a689fa636f3f22f2b58115fe937096
base,uniswap,3,0x6075d9565ca165f30ef461dedcdc71de6326e25a,v3,500,UNI-WETH,115449122.5229589,0.00039388369458089284,0.7030624464090404,76749,0x4200000000000000000000000000000000000006,0x9a545ec1ddd71505bbf5df04ac3fa8ca669dcadb,WETH,UNI,18,18,0xfffee8d211823d51c68447f1eb0bc99e99fe77084c517ba3c4e7cdc2812b5e74
optimism,velodrome,2,0xd25711edfbf747efce181442cc1d8f5f8fc8a0d3,v2,,OP-WETH,115216791.7918464,0.0028166822256284383,0.8428671673296638,280424,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,WETH,OP,18,18,0xffffe98d62e2336d662963ad95bced1b80ac84e22bd40a8f541845bb71074c89
optimism,solidly,3,0x2b959ccb3c8fc1ed7769004742c197e28251027e,v3,1,WETH-wstETH,114974814.11103326,0.0028107666449049573,0.8456779339745688,267230,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0x4200000000000000000000000000000000000006,wstETH,WETH,18,18,0xfffff302f2d0bde8ac30e1e5557299a5bda69157ed59a991010b77f447fcd897
arbitrum,uniswap,3,0x53c6ca2597711ca7a73b6921faf4031eedf71339,v3,3000,USDT-WBTC,114454240.49957635,0.00042898292117568755,0.9353429314034787,141813,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WBTC,USDT,8,6,0xfffeeaf855bf64eae335b08b8d26e25a6a41d9c0324292ccaf4a847b92c85c71
base,uniswap,3,0xcfaf75a3d292c3535ea3acdb16ed2ee58c2bb091,v3,10000,BORED-WETH,113906433.66211316,0.0003886204238446612,0.703451066832885,60151,0x4200000000000000000000000000000000000006,0x70737489dfdf1a29b7584d40500d3561bd4fe196,WETH,BORED,18,18,0xfffdda98c047fefc12319ac5c28c61c4de9768ff8008d63137e65a3821d0466f
base,uniswap,3,0x9d07472f35cb348abac8a2491cbaa002c0abd5d1,v3,100,FRENS-WETH,113495938.47934645,0.00038721991636861994,0.7038382867492536,8997,0x4200000000000000000000000000000000000006,0xbee68b06455b8b9a3639be74a0ac5a5aa81500bb,WETH,FRENS,18,18,0xffffd324428c65939f22861b00061e63787e10172b9767c37e7207168bb0e2d2
base,balancer,2,0x59501a303b1bdf5217617745acec4d99107383f0,,,USDC-ZBU,112657742.62529951,0.00038436020056862555,0.7042226469498223,69673,,,USDC,ZBU,6,18,0xfffd4a6670a455bfc86cdc0b5149706be721c668008034f7a717c5af13b14ee5
base,solidly,3,0x551a0e3d267bea87048f08cc94cc6035ad99221b,v3,10,USDC-WETH,112331327.4775994,0.0003832465532620579,0.7046058935030843,892468,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xfffff45bdd3d87711cca75b1946fc4ca9697a6471a03d8efce60c035a2fba0ff
base,aerodrome,slipstream,0xb5f0b4ae66c14f7efaa9aa1468e8fc536a3e288c,v3,,MORPHO-WETH,112144217.03750202,0.00038260817897363007,0.704988501682058,146404,0x4200000000000000000000000000000000000006,0xbaa5cc21fd487b8fcc2f632f3f4e8d37262a0842,WETH,MORPHO,18,18,0xffffbcdc579e0b81526abb93f80e65adae4431a45dde9f25d899384566630882
optimism,woofi,1,0xd1778f9df3eee5473a9640f13682e3846f61febc,,,USDT-WETH,111936790.41753197,0.002736496677780871,0.8484144306523497,24617,,,USDT,WETH,6,18,0xfffe4bd9b21a9388c378259d39ff41e3e9603cc463fed1115f00b08dacda4fa8
base,sushiswap,1,0xf65bb528ced09008603509c3fda43e1ccfddf935,v2,3000,TYBG-WETH,111771939.17626086,0.0003813380594942275,0.7053698397415522,233975,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,0x4200000000000000000000000000000000000006,TYBG,WETH,18,18,0xfffe5f590e62d843579afc958b921ef67e9d8f9c7dba4139d79f7b314026bbf1
base,sushiswap,1,0xf65bb528ced09008603509c3fda43e1ccfddf935,v2,3000,TYBG-WETH,111771939.17626086,0.0003813380594942275,0.7053698397415522,233975,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,0x4200000000000000000000000000000000000006,TYBG,WETH,18,18,0xfffe5f590e62d843579afc958b921ef67e9d8f9c7dba4139d79f7b314026bbf1
base,uniswap,2,0xd1eab29c8a0d457b8858b077e641506b07ed81bc,v2,3000,Kekius-WETH,111552629.49529508,0.0003805898294037045,0.7057504295709559,72205,0x4200000000000000000000000000000000000006,0xe13b642f42a702e0046d9d7d23894fd35d2005ba,WETH,Kekius,18,18,0xffffd8a4a38a03b9b1617ae65ac33a7772bf76a49932fa92cef762c7a1c8bcb2
optimism,velodrome,2_cl,0x2fa71491f8070fa644d97b4782db5734854c0f6f,v3,,USDC-USDC,111200279.199014,0.0027184913330224143,0.851132921985372,81249,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,USDC,USDC,6,6,0xfffef6d561d8466e9ccd0214986bc735695c454b5a537f11dc74b9aa507858c9
base,swaap,2,0x03c01acae3d0173a93d819efdc832c7c4f153b06,,,BRETT-WETH,110968281.72996223,0.0003785961801519865,0.7061290257511079,148329,,,BRETT,WETH,18,18,0xffff3d1225177606f920c88ddebdd5c22f7cd044ad11c5aa3ece95e4732d3235
optimism,curve,1,0x1337bedc9d22ecbe766df105c9623922a27963ec,,,DAI-USDT,108172982.8805129,0.0026444836159230053,0.853777405601295,150704,,,DAI,USDT,18,6,0xffff73c4c2d73278f2daab78d626a52b2b24892f1ae75c8324603a68d7f77b56
arbitrum,uniswap,3,0x03a33aee5f4947b9c1cde042c5f037d1be304be7,v3,3000,WETH-XAI,107820922.77788669,0.0004041207579136159,0.9361549563327152,323095,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,XAI,WETH,18,18,0xfffff6a0695e917f0c0c718ff0b7a904402912fd418be49eddc79da13213caf4
arbitrum,uniswap,3,0xa9e9cb16e922892aa563a5adb0f7d976efce36fb,v3,500,USDC-USDC,106906727.25774936,0.00040069428578779116,0.936555650618503,5173,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,USDC,USDC,6,6,0xfffd34d9cffa714c2f7f8bb77ba4325a1550366606a148184f9c6ed86777c897
base,aerodrome,1,0x27a8afa3bd49406e48a074350fb7b2020c43b2bd,v2,,USDbC-USDC,106249717.97788574,0.000362497614106898,0.7064915233652148,143186,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,USDC,USDbC,6,6,0xfffe21d01449bce49445d4fb0b79b12b62814378536194a4a805bb83b60bd0c0
base,uniswap,3,0x32f4074d065938f492f30e4b1450fe742209dd32,v3,500,OCEAN-WETH,105776732.09420036,0.00036088390390036476,0.7068524072691151,74276,0x1d8148823c46b9c55b678ca84beb82bc3523adb1,0x4200000000000000000000000000000000000006,OCEAN,WETH,18,18,0xfffd102de903ac4bb00096213d6a678e569cd332be76de947326dc6577f89fe7
arbitrum,trader_joe,2.1,0xb87495219c432fc85161e4283dff131692a528bd,v2,,WETH-WOO,105676780.46221435,0.0003960843546315817,0.9369517349731346,100183,0xcafcd85d8ca7ad1e1c6f82f651fa15e33aefd07b,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WOO,WETH,18,18,0xffff8c27149a549bd7037374f2874b51ea928389671e9ebeaf3abea3a068cdf0
base,uniswap,3,0x882c5c9c6ae3c961e31b56ba126f2ce8a798446c,v3,500,LLM-WETH,105577383.3522949,0.00036020377556975617,0.7072126110446849,72425,0x4200000000000000000000000000000000000006,0xa5461d43dc89582b7f5de7aaa613dee09e20e0b9,WETH,LLM,18,18,0xfffd5c7e3da0c2942557713a95fe8ae7ec809e545934f576cdd4f2dced2674dc
optimism,velodrome,2,0xe9581d0f1a628b038fc8b2a7f5a7d904f0e2f937,v2,,OP-VELO,105504743.14220694,0.00257925368435036,0.8563566592856454,216847,0x4200000000000000000000000000000000000042,0x9560e827af36c94d2ac33a39bce1fe78631088db,OP,VELO,18,18,0xfffff88d40b69855149749a77452c6b91ebe77a71951b34ca1f44350c3073328
base,aerodrome,1,0xb4885bc63399bf5518b994c1d0c153334ee579d0,v2,,USDbC-WETH,105023915.8099327,0.00035831548195909763,0.707570926526644,1462939,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,WETH,USDbC,18,6,0xfffff4a8920d795f59fb02132da929d373d0e27e2e9daa3cf7269c4465954ff8
base,aerodrome,1,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,v2,,DOLA-USDbC,103501345.89298704,0.00035312085205599884,0.7079240473787,61425,0x4621b7a9c75199271f773ebd9a499dbd165c3191,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,DOLA,USDbC,18,6,0xffffac7e0c31e9d0ba208983b40e7bd0cebfa2e786bedbfb433e00c400930e2b
optimism,woofi,1,0xd1778f9df3eee5473a9640f13682e3846f61febc,,,USDC-WETH,102298986.98568493,0.0025008831947251364,0.8588575424803706,31173,,,USDC,WETH,6,18,0xfffe47022db8bd112d277b85cb0783219c27f9b5c1a83493e30afeb830741b78
base,aerodrome,slipstream,0x4ba1e3e9280facbacafa7baf4ae0b78bea60beca,v3,,SPX-WETH,101980948.65854013,0.00034793363480525337,0.7082719810135052,174560,0x4200000000000000000000000000000000000006,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,WETH,SPX,18,8,0xfffff4bbe541a96a2da3236ed3d1b1540f630b82fc0abc57a333ddeb6441a3aa
base,pancakeswap,2,0x44d5ee72f9c43dd5c97c358d3e6400f99c50dca7,v2,3000,BLAST-WETH,100540996.94896284,0.0003430208776790692,0.7086150018911843,20292,0x259ba97d26527e1f947720bc3dbaa5d60a118884,0x4200000000000000000000000000000000000006,BLAST,WETH,18,18,0xffff6bec0fba955b9e525ca2dc38f5833cd8f62304523b0a1179714c25dfc754
base,uniswap,3,0x10648ba41b8565907cfa1496765fa4d95390aa0d,v3,500,cbETH-WETH,100187198.78623003,0.00034181380633519284,0.7089568156975196,126193,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x4200000000000000000000000000000000000006,cbETH,WETH,18,18,0xffff61af56f2fa41910ddb5a632da7c7806f3e3cc41b7770d5eea5e2e7eeb34b
